thingϢ503295ϢSensorUp AirQ:1C4614 DeviceϢSensorUp AirQ:1C4614 DeviceϢ{"displayName":"Banff Trail"}Ϣ505146;
thingϢ503291ϢSensorUp AirQ:1C4A67 DeviceϢSensorUp AirQ:1C4A67 DeviceϢ{"displayName":"Arbour Lake"}Ϣ505112;
thingϢ503287ϢSensorUp AirQ:1C46A7 DeviceϢSensorUp AirQ:1C46A7 DeviceϢ{"displayName":"Sunnyside #2"}Ϣ504972;
thingϢ503283ϢSensorUp AirQ:1C477D DeviceϢSensorUp AirQ:1C477D DeviceϢ{"displayName":"McKenzie Towne #2"}Ϣ504887;
thingϢ503279ϢSensorUp AirQ:1C43DE DeviceϢSensorUp AirQ:1C43DE DeviceϢ{"displayName":"Montgomery"}Ϣ504822;
thingϢ503275ϢSensorUp AirQ:1C464E DeviceϢSensorUp AirQ:1C464E DeviceϢ{"displayName":"Crescent Heights"}Ϣ504790;
thingϢ503271ϢSensorUp AirQ:1C478E DeviceϢSensorUp AirQ:1C478E DeviceϢ{"displayName":"Hawkwood #2"}Ϣ504714;
thingϢ503267ϢSensorUp AirQ:1C45BD DeviceϢSensorUp AirQ:1C45BD DeviceϢ{"displayName":"Canyon Meadows #3"}Ϣ505061;
thingϢ503263ϢSensorUp AirQ:1C45E8 DeviceϢSensorUp AirQ:1C45E8 DeviceϢ{"displayName":"Canyon Meadows #2"}Ϣ504537;
thingϢ503259ϢSensorUp AirQ:1C46B9 DeviceϢSensorUp AirQ:1C46B9 DeviceϢ{"displayName":"Signal Hill #2"}Ϣ504484;
thingϢ503255ϢSensorUp AirQ:1C45D6 DeviceϢSensorUp AirQ:1C45D6 DeviceϢ{"displayName":"Edgemont #3"}Ϣ504425;
thingϢ503251ϢSensorUp AirQ:1C4331 DeviceϢSensorUp AirQ:1C4331 DeviceϢ{"displayName":"Lake Bonavista"}Ϣ504367;
thingϢ503247ϢSensorUp AirQ:1C4697 DeviceϢSensorUp AirQ:1C4697 DeviceϢ{"displayName":"Edgemont #4"}Ϣ504326;
thingϢ503243ϢSensorUp AirQ:1C45F8 DeviceϢSensorUp AirQ:1C45F8 DeviceϢ{"displayName":"Hounsfield Heights\/Briar Hill #1"}Ϣ504264;
thingϢ503239ϢSensorUp AirQ:1C4372-L1 DeviceϢSensorUp AirQ:1C4372-L1 DeviceϢ{"displayName":"Hillhurst #3"}Ϣ504194;
thingϢ503235ϢSensorUp AirQ:1C566E-L1 DeviceϢSensorUp AirQ:1C566E-L1 DeviceϢ{"displayName":"Hillhurst #2"}Ϣ504127;
thingϢ503231ϢSensorUp AirQ:1C4418 DeviceϢSensorUp AirQ:1C4418 DeviceϢ{"displayName":"Silver Springs #2"}Ϣ504055;
thingϢ503227ϢSensorUp AirQ:1C458C DeviceϢSensorUp AirQ:1C458C DeviceϢ{"displayName":"Elboya"}Ϣ503994;
thingϢ503223ϢSensorUp AirQ:1C466D DeviceϢSensorUp AirQ:1C466D DeviceϢ{"previousId":"1C4418","displayName":"Silver Springs #1"}Ϣ503932;
thingϢ503219ϢSensorUp AirQ:1C45B9 DeviceϢSensorUp AirQ:1C45B9 DeviceϢ{"displayName":"Monterey Park"}Ϣ503853;
thingϢ503215ϢSensorUp AirQ:1C461C DeviceϢSensorUp AirQ:1C461C DeviceϢ{"displayName":"Woodbine"}Ϣ503792;
thingϢ503211ϢSensorUp AirQ:1C4A3E DeviceϢSensorUp AirQ:1C4A3E DeviceϢ{"displayName":"Sundance #3"}Ϣ503733;
thingϢ503207ϢSensorUp AirQ:1C45C0 DeviceϢSensorUp AirQ:1C45C0 DeviceϢ{"displayName":"Hounsfield Heights\/Briar Hill #2"}Ϣ503681;
thingϢ503203ϢSensorUp AirQ:1C45C6 DeviceϢSensorUp AirQ:1C45C6 DeviceϢ{"displayName":"CFB-Currie"}Ϣ503640;
thingϢ503199ϢSensorUp AirQ:1C4609 DeviceϢSensorUp AirQ:1C4609 DeviceϢ{"displayName":"Varsity #2"}Ϣ503584;
thingϢ503195ϢSensorUp AirQ:1C4A78 DeviceϢSensorUp AirQ:1C4A78 DeviceϢ{"displayName":"Sundance #2"}Ϣ503515;
thingϢ503191ϢSensorUp AirQ:1C55C2 DeviceϢSensorUp AirQ:1C55C2 DeviceϢ{"displayName":"Chaparral"}Ϣ503485;
thingϢ503187ϢSensorUp AirQ:1C43BF DeviceϢSensorUp AirQ:1C43BF DeviceϢ{"displayName":"Redstone"}Ϣ503462;
thingϢ503183ϢSensorUp AirQ:1C4665 DeviceϢSensorUp AirQ:1C4665 DeviceϢ{"displayName":"Hillhurst #1"}Ϣ503399;
thingϢ503179ϢSensorUp AirQ:1C45E9 DeviceϢSensorUp AirQ:1C45E9 DeviceϢ{"displayName":"Thorncliffe"}Ϣ503343;
thingϢ367096ϢSensorUp AirQ:1C461D DeviceϢSensorUp AirQ:1C461D DeviceϢ{"displayName":"Kincora"}Ϣ367110;
thingϢ357673ϢSensorUp AirQ:1C50DF DeviceϢSensorUp AirQ:1C50DF DeviceϢ{"displayName":"Signal Hill #1"}Ϣ357690;
thingϢ354810ϢSensorUp AirQ:1C462A DeviceϢSensorUp AirQ:1C462A DeviceϢ{"displayName":"Just North of Calgary"}Ϣ354821;
thingϢ315554ϢSensorUp AirQ:1C3ED9 DeviceϢSensorUp AirQ:1C3ED9 DeviceϢ{"displayName":"Sundance #1"}Ϣ316593;
thingϢ308210ϢSensorUp AirQ:1C434B DeviceϢSensorUp AirQ:1C434B DeviceϢ{"displayName":"Shawnessy"}Ϣ308215;
thingϢ302476ϢSensorUp AirQ:1C4A7C-L1 DeviceϢSensorUp AirQ:1C4A7C-L1 DeviceϢ{"displayName":"Lower Mount Royal"}Ϣ302487;
thingϢ267113ϢSensorUp AirQ:1C51F6 DeviceϢSensorUp AirQ:1C51F6 DeviceϢ{"displayName":"McKenzie Towne #1"}Ϣ267118;
thingϢ259531ϢSensorUp AirQ:1C4603 DeviceϢSensorUp AirQ:1C4603 DeviceϢ{"displayName":"Mount Pleasant"}Ϣ259560;
thingϢ140940ϢSensorUp AirQ:1C552C DeviceϢSensorUp AirQ:1C552C DeviceϢ{"displayName":"Varsity #1"}Ϣ141008;
thingϢ116514ϢSensorUp AirQ:1C567E DeviceϢSensorUp AirQ:1C567E DeviceϢ{"displayName":"Tuscany"}Ϣ116528;
thingϢ103033ϢSensorUp AirQ:0C440F DeviceϢSensorUp AirQ:0C440F DeviceϢ{"displayName":"Hawkwood #1"}Ϣ103059;
thingϢ103029ϢSensorUp AirQ:1C4A3F DeviceϢSensorUp AirQ:1C4A3F DeviceϢ{"displayName":"Sunnyside #1"}Ϣ103064;
thingϢ103025ϢSensorUp AirQ:1C51FD-L1 DeviceϢSensorUp AirQ:1C51FD-L1 DeviceϢ{"displayName":"Edgemont #2"}Ϣ103132;
thingϢ90310ϢCRAZ - Calgary Central 2ϢCRAZ - Calgary Central 2Ϣ{"displayName":"Downtown"}Ϣ90299;
thingϢ90305ϢCRAZ - Calgary NorthwestϢCRAZ - Calgary NorthwestϢ{"displayName":"University District"}Ϣ90288;
thingϢ90303ϢCRAZ - Calgary SoutheastϢCRAZ - Calgary SoutheastϢ{"displayName":"East Shepard Industrial"}Ϣ90295;
thingϢ3508ϢSensorUp AirBox:74DA388FF3F6 DeviceϢSensorUp AirBox:74DA388FF3F6 DeviceϢ{"owner":"SensorUp","displayName":"SensorUp HQ"}Ϣ4225;
thingϢ3506ϢSensorUp AirBox:74DA388FF3F0 DeviceϢSensorUp AirBox:74DA388FF3F0 DeviceϢ{"owner":"SU-SW-2","displayName":"Marda Loop"}Ϣ4235;
thingϢ3504ϢSensorUp AirBox:74DA388FF3EE DeviceϢSensorUp AirBox:74DA388FF3EE DeviceϢ{"owner":"Steve","displayName":"Edgemont #1"}Ϣ4220;
thingϢ3502ϢSensorUp AirBox:74DA388FF534 DeviceϢSensorUp AirBox:74DA388FF534 DeviceϢ{"owner":"SU-SW-1","displayName":"Canyon Meadows #1"}Ϣ4230;
thingϢ3500ϢSensorUp AirBox:74DA388FF406 DeviceϢSensorUp AirBox:74DA388FF406 DeviceϢ{"owner":"SU-W-1","displayName":"Spruce Cliff"}Ϣ7745;
dataStreamϢ11388515ϢNAϢAirQ:1D76B2 :HumidityϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"%","name":"Percent","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#Percent"}Ϣ11388512Ϣ4202Ϣ4197ϢϢϢϢ
dataStreamϢ11388514ϢNAϢAirQ:1D76B2 :TemperatureϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"C","name":"degree Celsius","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#DegreeCelsius"}Ϣ11388512Ϣ4200Ϣ4197ϢϢϢϢ
dataStreamϢ11388513ϢNAϢAirQ:1D76B2 :PM2.5Ϣhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"ug\/m3","name":"microgram per cubic meter","definition":""}Ϣ11388512Ϣ3499Ϣ3498ϢϢϢϢ
dataStreamϢ8774758ϢNAϢAirQ:1C51FD :HumidityϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"%","name":"Percent","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#Percent"}Ϣ8774755Ϣ4202Ϣ4197ϢϢϢϢ
dataStreamϢ8774757ϢNAϢAirQ:1C51FD :TemperatureϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"C","name":"degree Celsius","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#DegreeCelsius"}Ϣ8774755Ϣ4200Ϣ4197ϢϢϢϢ
dataStreamϢ8774756ϢNAϢAirQ:1C51FD :PM2.5Ϣhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"ug\/m3","name":"microgram per cubic meter","definition":""}Ϣ8774755Ϣ3499Ϣ3498ϢϢϢϢ
dataStreamϢ8668356ϢNAϢAirQ:1D7602 :HumidityϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"%","name":"Percent","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#Percent"}Ϣ8668353Ϣ4202Ϣ4197ϢϢϢϢ
dataStreamϢ8668355ϢNAϢAirQ:1D7602 :TemperatureϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"C","name":"degree Celsius","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#DegreeCelsius"}Ϣ8668353Ϣ4200Ϣ4197ϢϢϢϢ
dataStreamϢ8668354ϢNAϢAirQ:1D7602 :PM2.5Ϣhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"ug\/m3","name":"microgram per cubic meter","definition":""}Ϣ8668353Ϣ3499Ϣ3498ϢϢϢϢ
dataStreamϢ8480302ϢNAϢAirQ:1C5098 :HumidityϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"%","name":"Percent","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#Percent"}Ϣ8480299Ϣ4202Ϣ4197ϢϢϢϢ
dataStreamϢ8480301ϢNAϢAirQ:1C5098 :TemperatureϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"C","name":"degree Celsius","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#DegreeCelsius"}Ϣ8480299Ϣ4200Ϣ4197ϢϢϢϢ
dataStreamϢ8480300ϢNAϢAirQ:1C5098 :PM2.5Ϣhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"ug\/m3","name":"microgram per cubic meter","definition":""}Ϣ8480299Ϣ3499Ϣ3498ϢϢϢϢ
dataStreamϢ6973332ϢNAϢAirQ:1C53F0 :HumidityϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"%","name":"Percent","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#Percent"}Ϣ6973329Ϣ4202Ϣ4197ϢϢϢϢ
dataStreamϢ6973331ϢNAϢAirQ:1C53F0 :TemperatureϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"C","name":"degree Celsius","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#DegreeCelsius"}Ϣ6973329Ϣ4200Ϣ4197ϢϢϢϢ
dataStreamϢ6973330ϢNAϢAirQ:1C53F0 :PM2.5Ϣhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"ug\/m3","name":"microgram per cubic meter","definition":""}Ϣ6973329Ϣ3499Ϣ3498ϢϢϢϢ
dataStreamϢ6603865ϢNAϢAirQ:1C4A0B :HumidityϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"%","name":"Percent","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#Percent"}Ϣ6603862Ϣ4202Ϣ4197ϢϢϢϢ
dataStreamϢ6603864ϢNAϢAirQ:1C4A0B :TemperatureϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"C","name":"degree Celsius","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#DegreeCelsius"}Ϣ6603862Ϣ4200Ϣ4197ϢϢϢϢ
dataStreamϢ6603863ϢNAϢAirQ:1C4A0B :PM2.5Ϣhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"ug\/m3","name":"microgram per cubic meter","definition":""}Ϣ6603862Ϣ3499Ϣ3498ϢϢϢϢ
dataStreamϢ6535143ϢNAϢAirQ:1C4617 :HumidityϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"%","name":"Percent","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#Percent"}Ϣ6535140Ϣ4202Ϣ4197ϢϢϢϢ
dataStreamϢ6535142ϢNAϢAirQ:1C4617 :TemperatureϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"C","name":"degree Celsius","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#DegreeCelsius"}Ϣ6535140Ϣ4200Ϣ4197ϢϢϢϢ
dataStreamϢ6535141ϢNAϢAirQ:1C4617 :PM2.5Ϣhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"ug\/m3","name":"microgram per cubic meter","definition":""}Ϣ6535140Ϣ3499Ϣ3498ϢϢϢϢ
dataStreamϢ6346563ϢNAϢAirQ:1C48BC :HumidityϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"%","name":"Percent","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#Percent"}Ϣ6346560Ϣ4202Ϣ4197ϢϢϢϢ
dataStreamϢ6346562ϢNAϢAirQ:1C48BC :TemperatureϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"C","name":"degree Celsius","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#DegreeCelsius"}Ϣ6346560Ϣ4200Ϣ4197ϢϢϢϢ
dataStreamϢ6346561ϢNAϢAirQ:1C48BC :PM2.5Ϣhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"ug\/m3","name":"microgram per cubic meter","definition":""}Ϣ6346560Ϣ3499Ϣ3498ϢϢϢϢ
dataStreamϢ5773915ϢNAϢAirQ:1C4A7C :HumidityϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"%","name":"Percent","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#Percent"}Ϣ5773912Ϣ4202Ϣ4197ϢϢϢϢ
dataStreamϢ5773914ϢNAϢAirQ:1C4A7C :TemperatureϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"C","name":"degree Celsius","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#DegreeCelsius"}Ϣ5773912Ϣ4200Ϣ4197ϢϢϢϢ
dataStreamϢ5773913ϢNAϢAirQ:1C4A7C :PM2.5Ϣhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"ug\/m3","name":"microgram per cubic meter","definition":""}Ϣ5773912Ϣ3499Ϣ3498ϢϢϢϢ
dataStreamϢ3071916ϢAirQ:1C566E :HumidityϢAirQ:1C566E :HumidityϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"%","name":"Percent","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#Percent"}Ϣ3071913Ϣ4202Ϣ4197ϢϢϢϢ
dataStreamϢ3071915ϢAirQ:1C566E :TemperatureϢAirQ:1C566E :TemperatureϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"C","name":"degree Celsius","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#DegreeCelsius"}Ϣ3071913Ϣ4200Ϣ4197ϢϢϢϢ
dataStreamϢ3071914ϢAirQ:1C566E :PM2.5ϢAirQ:1C566E :PM2.5Ϣhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"ug\/m3","name":"microgram per cubic meter","definition":""}Ϣ3071913Ϣ3499Ϣ3498ϢϢϢϢ
dataStreamϢ1520715ϢAirQ:1C462D :HumidityϢAirQ:1C462D :HumidityϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"%","name":"Percent","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#Percent"}Ϣ1520712Ϣ4202Ϣ4197ϢϢϢϢ
dataStreamϢ1520714ϢAirQ:1C462D :TemperatureϢAirQ:1C462D :TemperatureϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"C","name":"degree Celsius","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#DegreeCelsius"}Ϣ1520712Ϣ4200Ϣ4197ϢϢϢϢ
dataStreamϢ1520713ϢAirQ:1C462D :PM2.5ϢAirQ:1C462D :PM2.5Ϣhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"ug\/m3","name":"microgram per cubic meter","definition":""}Ϣ1520712Ϣ3499Ϣ3498ϢϢϢϢ
dataStreamϢ1520300ϢAirQ:1C4372 :HumidityϢAirQ:1C4372 :HumidityϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"%","name":"Percent","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#Percent"}Ϣ1520297Ϣ4202Ϣ4197ϢϢϢϢ
dataStreamϢ1520299ϢAirQ:1C4372 :TemperatureϢAirQ:1C4372 :TemperatureϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"C","name":"degree Celsius","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#DegreeCelsius"}Ϣ1520297Ϣ4200Ϣ4197ϢϢϢϢ
dataStreamϢ1520298ϢAirQ:1C4372 :PM2.5ϢAirQ:1C4372 :PM2.5Ϣhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"ug\/m3","name":"microgram per cubic meter","definition":""}Ϣ1520297Ϣ3499Ϣ3498ϢϢϢϢ
dataStreamϢ529087ϢAirQ:1C45CB :HumidityϢAirQ:1C45CB :HumidityϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"%","name":"Percent","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#Percent"}Ϣ529084Ϣ4202Ϣ4197ϢϢϢϢ
dataStreamϢ529086ϢAirQ:1C45CB :TemperatureϢAirQ:1C45CB :TemperatureϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"C","name":"degree Celsius","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#DegreeCelsius"}Ϣ529084Ϣ4200Ϣ4197ϢϢϢϢ
dataStreamϢ529085ϢAirQ:1C45CB :PM2.5ϢAirQ:1C45CB :PM2.5Ϣhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"ug\/m3","name":"microgram per cubic meter","definition":""}Ϣ529084Ϣ3499Ϣ3498ϢϢϢϢ
dataStreamϢ503314ϢAirQ:1C46AE :HumidityϢAirQ:1C46AE :HumidityϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"%","name":"Percent","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#Percent"}Ϣ503311Ϣ4202Ϣ4197ϢϢϢϢ
dataStreamϢ503313ϢAirQ:1C46AE :TemperatureϢAirQ:1C46AE :TemperatureϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"C","name":"degree Celsius","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#DegreeCelsius"}Ϣ503311Ϣ4200Ϣ4197ϢϢϢϢ
dataStreamϢ503312ϢAirQ:1C46AE :PM2.5ϢAirQ:1C46AE :PM2.5Ϣhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"ug\/m3","name":"microgram per cubic meter","definition":""}Ϣ503311Ϣ3499Ϣ3498ϢϢϢϢ
dataStreamϢ503310ϢAirQ:1C48A3 :HumidityϢAirQ:1C48A3 :HumidityϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"%","name":"Percent","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#Percent"}Ϣ503307Ϣ4202Ϣ4197ϢϢϢϢ
dataStreamϢ503309ϢAirQ:1C48A3 :TemperatureϢAirQ:1C48A3 :TemperatureϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"C","name":"degree Celsius","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#DegreeCelsius"}Ϣ503307Ϣ4200Ϣ4197ϢϢϢϢ
dataStreamϢ503308ϢAirQ:1C48A3 :PM2.5ϢAirQ:1C48A3 :PM2.5Ϣhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"ug\/m3","name":"microgram per cubic meter","definition":""}Ϣ503307Ϣ3499Ϣ3498ϢϢϢϢ
dataStreamϢ503306ϢAirQ:1C45D5 :HumidityϢAirQ:1C45D5 :HumidityϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"%","name":"Percent","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#Percent"}Ϣ503303Ϣ4202Ϣ4197ϢϢϢϢ
dataStreamϢ503305ϢAirQ:1C45D5 :TemperatureϢAirQ:1C45D5 :TemperatureϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"C","name":"degree Celsius","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#DegreeCelsius"}Ϣ503303Ϣ4200Ϣ4197ϢϢϢϢ
dataStreamϢ503304ϢAirQ:1C45D5 :PM2.5ϢAirQ:1C45D5 :PM2.5Ϣhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"ug\/m3","name":"microgram per cubic meter","definition":""}Ϣ503303Ϣ3499Ϣ3498ϢϢϢϢ
dataStreamϢ503302ϢAirQ:1C4340 :HumidityϢAirQ:1C4340 :HumidityϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"%","name":"Percent","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#Percent"}Ϣ503299Ϣ4202Ϣ4197ϢϢϢϢ
dataStreamϢ503301ϢAirQ:1C4340 :TemperatureϢAirQ:1C4340 :TemperatureϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"C","name":"degree Celsius","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#DegreeCelsius"}Ϣ503299Ϣ4200Ϣ4197ϢϢϢϢ
dataStreamϢ503300ϢAirQ:1C4340 :PM2.5ϢAirQ:1C4340 :PM2.5Ϣhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"ug\/m3","name":"microgram per cubic meter","definition":""}Ϣ503299Ϣ3499Ϣ3498ϢϢϢϢ
dataStreamϢ503298ϢAirQ:1C4614 :HumidityϢAirQ:1C4614 :HumidityϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"%","name":"Percent","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#Percent"}Ϣ503295Ϣ4202Ϣ4197ϢϢϢϢ
dataStreamϢ503297ϢAirQ:1C4614 :TemperatureϢAirQ:1C4614 :TemperatureϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"C","name":"degree Celsius","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#DegreeCelsius"}Ϣ503295Ϣ4200Ϣ4197ϢϢϢϢ
dataStreamϢ503296ϢAirQ:1C4614 :PM2.5ϢAirQ:1C4614 :PM2.5Ϣhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"ug\/m3","name":"microgram per cubic meter","definition":""}Ϣ503295Ϣ3499Ϣ3498ϢϢϢϢ
dataStreamϢ503294ϢAirQ:1C4A67 :HumidityϢAirQ:1C4A67 :HumidityϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"%","name":"Percent","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#Percent"}Ϣ503291Ϣ4202Ϣ4197ϢϢϢϢ
dataStreamϢ503293ϢAirQ:1C4A67 :TemperatureϢAirQ:1C4A67 :TemperatureϢhttp://www.opengis.net/def/observationType/OGC-OM/2.0/OM_MeasurementϢ{"symbol":"C","name":"degree Celsius","definition":"http:\/\/www.qudt.org\/qudt\/owl\/1.0.0\/unit\/Instances.html#DegreeCelsius"}Ϣ503291Ϣ4200Ϣ4197ϢϢϢϢ
